page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,"Зарегистрировано в Минюсте России 11 декабря 2020 г. N 61391       ФЕДЕРАЛЬНАЯ СЛУЖБА ПО ЭКОЛОГИЧЕСКОМУ,  ТЕХНОЛОГИЧЕСКОМУ И АТОМНОМУ НАДЗОРУ    ПРИКАЗ  от 20 октября 2020 г. N 420    ОБ УТВЕРЖДЕНИИ ФЕДЕРАЛЬНЫХ НОРМ И  ПРАВИЛ В ОБЛАСТИ ПРОМЫШЛЕННОЙ  БЕЗОПАСНОСТИ ""ПРАВИЛА ПРОВЕДЕНИЯ  ЭКСПЕРТИЗЫ ПРОМЫШЛЕННОЙ  БЕЗОПАСНОСТИ""  (в ред.Приказа Ростехнадзора от 13.04.2022 N 120)    В соответствии со статьей 5 Федерального закона от 21 июля 1997 г. N 116-ФЗ ""О  промышленной  безопасности  опасных  производственных  объектов""  (Собрание  законодательства Российской Федерации, 1997, N 30, ст. 3588; 2018, N 31, ст. 4860),  подпунктом 5.2.2.16(1) пункта 5 Положения о Федеральной службе по экологическому,  технологическому и атомному надзору, утвержденного постановлением Правительства  Российской Федерации от 30 июля 2004 г. N 401 ""О Федеральной службе по  экологическому, технологическому и атомному надзору"" (Собрание законодательства  Российской Федерации, 2004, N 32, ст. 3348; 2020, N 27, ст. 4248), приказываю:  1.Утвердить прилагаемые федеральные нормы и правила в области промышленной  безопасности ""Правила проведения экспертизы промышленной безопасности"". 2.Настоящий приказ вступает в силу с 1 января 2021 г. и действует до 1 января 2027 г.    Руководитель  А.В. АЛЕШИН    УТВЕРЖДЕНЫ  приказом Федеральной службы  по экологическому, технологическому",1358,219,339.5,"[ 5.35323136e-02 -2.81094573e-02  2.46506743e-02 -4.24413085e-02
 -3.88306938e-02 -3.51664498e-02  6.57168180e-02  1.51764706e-03
  2.09916793e-02  4.95495275e-02  7.03096762e-02 -4.44517061e-02
 -1.40859848e-02  2.88513955e-02  1.98036563e-02  1.32954055e-02
  1.28949378e-02  5.14346100e-02 -6.52211010e-02  5.93734309e-02
 -2.09405292e-02  4.42049317e-02 -2.02130675e-02 -3.96826826e-02
  1.14197349e-02  4.48406786e-02  2.82237027e-02 -3.73240225e-02
 -3.52632999e-02 -3.44615616e-02  1.90498773e-02  4.63204086e-03
 -2.24853382e-02  4.07318212e-02  2.45525416e-06 -1.76329184e-02
 -2.34334264e-02  6.28716424e-02  1.83881428e-02  2.84389239e-02
 -2.19029281e-03 -2.08716504e-02 -4.81658466e-02 -3.77274468e-03
 -4.02039886e-02 -6.25796020e-02 -5.06991409e-02  5.02643436e-02
  1.98665801e-02  4.79181036e-02 -1.14321997e-02  5.85980490e-02
  4.61820774e-02 -1.69129241e-02 -5.04629873e-03 -7.59239029e-03
 -1.20592015e-02  3.23037442e-04 -3.78338844e-02  3.94874178e-02
  3.05237584e-02 -5.29048312e-03  2.66245790e-02 -1.15141636e-02
 -6.58966899e-02  1.01571707e-02  3.15928645e-02 -4.69403714e-02
 -5.46231028e-03 -1.59344170e-02  1.63583364e-02 -1.82103384e-02
  5.28155826e-02  3.07730976e-02 -4.70767692e-02 -1.27265528e-01
 -9.01633583e-04 -1.79927032e-02 -1.99315175e-02  1.61621778e-03
  4.72490564e-02 -2.21851375e-02 -4.97907773e-02 -1.86932087e-02
  1.82160027e-02  1.51128992e-01  1.88513065e-03 -9.08024237e-03
  2.58494634e-02 -7.37631172e-02  2.12262832e-02  9.89125017e-03
  6.59128875e-02 -3.71558405e-03  7.78141767e-02  1.66109782e-02
 -4.49251272e-02  1.34380721e-02  6.51741475e-02 -2.70586666e-02
 -3.62671912e-02  2.19139527e-03  4.76286002e-02  5.40776737e-02
 -7.11419582e-02  3.28952782e-02 -3.38151045e-02 -6.47151098e-02
  1.24751069e-02 -1.11826723e-02 -2.54584197e-02  2.41487399e-02
 -3.46712880e-02 -8.55190009e-02  8.25841632e-03  4.03267592e-02
  1.21614179e-02  2.72531118e-02  3.63925323e-02  5.53332902e-02
 -7.42662773e-02 -1.78619605e-02 -4.04923968e-02 -5.18768269e-04
  3.84399965e-02  3.73304524e-02 -6.96785329e-03 -3.49177159e-02
 -3.30580175e-02 -1.45441899e-03  3.33672315e-02  3.32010686e-02
  3.36232851e-03 -2.98935175e-02 -1.80357397e-02 -2.46587116e-03
 -4.45504449e-02 -1.35739166e-02  4.22463641e-02 -5.61525077e-02
  2.72640381e-02 -1.39947399e-03  3.59380208e-02  7.39526078e-02
 -7.19031841e-02  1.71760342e-03 -3.44900750e-02  4.24185582e-03
 -1.80868655e-02  1.20766619e-02 -6.56254068e-02  1.33910798e-03
 -1.87209751e-02  1.50345480e-02  4.66120802e-02 -1.36089083e-02
  4.98547070e-02 -1.33139584e-02 -1.66912135e-02 -2.01906879e-02
  3.02982032e-02 -6.06418168e-03  5.62463375e-03  5.56614599e-04
  1.99365616e-02  2.05096956e-02  3.09034772e-02  1.75344944e-02
 -3.43749411e-02  2.11096974e-03 -3.07196449e-03  1.49408067e-02
  1.99124087e-02 -3.39143015e-02 -3.11300457e-02 -2.76314118e-03
 -3.45885754e-02  3.11136469e-02 -1.21948719e-02 -5.01447991e-02
  3.35563906e-02 -5.57193393e-03 -4.10837447e-03 -1.88553333e-02
  5.73051861e-03  3.65160609e-04  3.94396624e-03 -3.13269184e-03
  3.26894075e-02 -1.28399292e-02  7.83274416e-03  1.23547176e-02
  4.09547798e-02 -7.67982006e-02  1.72891170e-02  1.29163498e-02
 -2.11601006e-03 -3.99817303e-02 -5.84933255e-03 -9.56609845e-03
  2.26817951e-02 -2.63880286e-02  3.85082141e-02 -1.07706701e-02
  2.14603785e-02 -4.66853082e-02  4.14560586e-02  2.78235972e-02
  2.52261572e-02  7.35014351e-03  3.69998999e-02  1.08211339e-02
  2.00271271e-02 -9.65938158e-03  3.32394503e-02 -5.33470698e-03
 -3.60065256e-03 -1.09604262e-02 -1.17410710e-02  8.17410871e-02
  2.12149341e-02 -4.46457975e-03  5.09996787e-02 -1.56082213e-03
 -1.70087609e-02 -8.55938357e-04 -6.16069250e-02  2.49717943e-02
 -2.97564622e-02  1.78151410e-02 -1.44894067e-02  5.42441234e-02
  2.63853166e-02  7.88367353e-03  2.24885941e-02  3.02220266e-02
  5.45631573e-02  7.00910715e-03  4.23200242e-02  2.64583379e-02
  2.19306257e-02 -1.59556717e-02 -4.33452539e-02  1.59295218e-03
  7.51647428e-02 -1.96293760e-02 -1.24652241e-03 -1.35048386e-03
 -2.82174437e-06  1.26543762e-02  1.98029242e-02  1.37130748e-02
 -6.96103498e-02 -3.62558737e-02  4.03173901e-02 -6.11881865e-03
 -7.00464323e-02  4.51701321e-03 -3.83816957e-02 -3.67489867e-02
  4.29505780e-02  5.77871408e-03 -1.34937942e-03 -3.37502658e-02
  3.19831334e-02 -3.17050554e-02  4.50523123e-02  2.16798000e-02
 -4.95913513e-02  1.28307166e-02 -8.25636741e-03  3.59571762e-02
 -2.99765244e-02  1.83109902e-02 -2.02838704e-02 -1.52560212e-02
  2.89811324e-02  2.96936743e-02  3.83748747e-02  2.10193843e-02
  3.20763811e-02  1.60075463e-02 -7.47380825e-03 -1.77097712e-02
 -1.13719013e-02 -2.90880986e-02  1.47555470e-02 -6.53890520e-02
 -6.37310967e-02  2.37028729e-02 -5.45294099e-02  7.23732077e-03
 -1.48045365e-02 -3.99613678e-02  3.52555257e-03  3.70134301e-02
  3.29968557e-02  7.29717016e-02  9.51936934e-03  9.43810716e-02
  1.40088871e-02  2.52514537e-02  2.49088071e-02 -7.39562791e-03
 -5.49815334e-02  7.77198672e-02  5.58433868e-02  8.75881780e-03
  2.81356759e-02 -3.89789534e-03 -5.56966737e-02  5.70533238e-03
 -1.14149861e-02 -1.88743249e-02 -5.55090718e-02 -3.41795757e-02
  4.10228372e-02 -1.66567061e-02 -1.62661076e-03 -3.66795389e-03
 -2.56424956e-02  1.44443987e-02 -2.13771947e-02 -1.15197257e-03
 -6.14305176e-02  1.81231331e-02 -5.09996638e-02 -1.01585509e-02
  4.52430286e-02  1.70442872e-02  7.76780210e-03  5.27977645e-02
 -2.23192684e-02 -5.23442551e-02 -4.86091785e-02 -2.68236771e-02
 -4.09517903e-03 -3.94925429e-03 -2.12539174e-02  9.50210437e-04
 -7.55195366e-03  2.74939667e-02  2.82583348e-02 -1.06523201e-01
  8.30315053e-02  4.15987037e-02 -7.14621618e-02 -5.04874298e-03
 -1.89071577e-02 -2.63106283e-02 -2.96410527e-02  4.57305498e-02
 -4.93322266e-03  3.41467857e-02 -2.99406629e-02  2.57386602e-02
  5.38522154e-02 -3.27918418e-02 -5.28634936e-02  5.51428162e-02
 -1.28608420e-02 -1.70741638e-04  1.72289703e-02 -4.38419916e-02
  5.75537868e-02 -4.03061882e-02 -2.19599437e-02  3.65156308e-02
  1.69356149e-02 -2.82314476e-02  1.72144994e-02  2.35282686e-02
 -1.27182417e-02 -1.36217261e-02 -2.43079308e-02  9.91279632e-02
  1.56213362e-02  3.09071410e-02 -3.69756483e-02  2.73322221e-02
 -1.48782413e-03  2.23670155e-02  9.37487409e-02 -3.17966193e-02
 -2.45051291e-02 -2.77151279e-02 -2.51090955e-02 -5.10428995e-02
 -8.15315247e-02 -1.91694424e-02 -1.78611279e-02 -4.25577983e-02
  4.40221000e-03 -9.01134033e-03  3.28115895e-02  1.47907622e-02
  2.84969620e-02  2.73062810e-02 -9.52005200e-03  2.80427337e-02
  2.19758693e-02 -3.21826935e-02 -5.35757281e-02 -1.55927707e-02
  2.34346483e-02  3.02058347e-02 -6.35218387e-03  3.73464562e-02
 -1.44945262e-02  1.05477488e-02  1.43085327e-03 -2.22611018e-02
 -1.37147019e-02 -5.95059479e-03  2.19770353e-02  6.40276223e-02
 -2.87691448e-02  2.72646025e-02 -1.81918871e-02  5.52713946e-02
 -1.17724417e-02  1.83475278e-02 -1.05765648e-02 -1.94397829e-02
 -4.64745574e-02  1.07590994e-02  2.26814765e-02 -2.31450740e-02
 -2.53145099e-02 -1.93050243e-02  3.32164094e-02  1.64029263e-02
  1.84978619e-02  1.11171845e-02 -2.45576818e-02 -7.05220830e-03
 -1.78003330e-02 -3.02543901e-02 -1.05564386e-01 -7.62218237e-02
 -2.29882877e-02  1.35459648e-02  7.62745067e-02  1.16469376e-02
  3.00993919e-02 -4.91236895e-02  2.42754240e-02  1.01030059e-03
 -5.84309585e-02  2.74361689e-02  6.84636040e-03 -1.03777602e-01
 -2.05212217e-02 -3.45204286e-02  2.06175614e-02 -9.80856828e-03
  3.08481660e-02 -8.29306804e-03 -2.47784071e-02  4.58941907e-02
  2.60722358e-03  3.95855866e-02 -6.90375194e-02  2.16186512e-02
 -1.56386644e-02  3.13707888e-02  3.97966988e-02  4.91877720e-02
  1.61724966e-02 -3.41585353e-02 -2.92435866e-02 -2.55927653e-03
 -4.21249133e-04  1.50688021e-02 -3.20187658e-02 -2.55310852e-02
 -2.05394812e-02 -4.27068695e-02  1.04859117e-02 -3.11075188e-02
  3.38288993e-02  2.35473700e-02 -2.99566914e-03 -1.73559207e-02
 -2.39334768e-03 -5.21890745e-02 -9.31183342e-03 -1.80205004e-03
 -7.04801641e-04 -8.94944358e-04 -5.12584336e-02 -1.18306130e-02
 -2.50604376e-02  3.28658782e-02  1.93878170e-02 -6.20143628e-03
  6.00223430e-03 -7.55091310e-02  3.21232826e-02  4.48626578e-02
  5.68070821e-02  1.63175110e-02 -2.40441994e-03  2.40891855e-02
 -1.04060126e-02 -1.18909851e-02  1.05284350e-02 -5.69972731e-02
 -1.59258228e-02 -5.66423275e-02 -4.07597721e-02  3.41368653e-02
 -8.74417573e-02  6.70605302e-02  3.31213810e-02  3.90021107e-03
  4.32840437e-02  1.05138524e-02  7.21719861e-02 -1.05769569e-02
  1.62641741e-02 -7.30279973e-03  4.79734428e-02  2.14502141e-02
 -1.21106599e-02 -6.51909783e-02 -1.01782959e-02 -1.94054879e-02
  7.38424361e-02 -3.95469554e-02  6.41674101e-02 -3.90683440e-03
  4.95793372e-02  6.49901992e-03 -2.35905480e-02  2.94096246e-02
 -8.51530954e-02 -1.09395094e-01 -7.77858077e-03 -4.34926152e-02
  1.79930124e-02  1.33212423e-02  3.21792364e-02  8.70077871e-03
 -4.10194360e-02  1.60059687e-02  1.36702862e-02  3.63337836e-04
  1.17531186e-02  9.96274501e-03 -3.69636202e-03  3.99937145e-02
 -1.86816286e-02  2.15808433e-02 -5.68687804e-02 -6.60461640e-33
  4.83181216e-02  7.93111473e-02 -2.36544013e-02  1.12704104e-02
 -4.23088893e-02 -1.49264501e-03 -5.57059385e-02 -2.05932762e-02
 -5.51229669e-03 -6.14404343e-02 -1.39627904e-02 -3.88460755e-02
  7.43433693e-03 -7.11395442e-02  3.25500080e-03 -5.87483216e-03
  2.02543959e-02 -1.61595903e-02 -1.15476996e-02 -6.73907669e-03
  1.07011549e-01 -5.84804965e-03  6.31396398e-02  5.16113564e-02
  6.86013922e-02  2.91590672e-02 -3.33399810e-02  6.39356021e-03
  1.46913137e-02 -3.45598273e-02  1.87562723e-02 -2.92873895e-03
  9.86542925e-03 -8.53836257e-03 -1.77953504e-02 -2.61908378e-02
 -3.98981571e-02  2.30617281e-02  2.26314515e-02 -7.92521611e-03
 -1.29436683e-02  6.74823821e-02  1.25439856e-02 -2.12455615e-02
  7.50875287e-03  3.07259727e-02 -3.01129976e-03 -1.28231533e-02
 -4.66937609e-02 -2.35636905e-02  1.10031618e-02 -3.62268649e-02
  2.06142664e-02  4.59563695e-02 -1.16754631e-02  1.78865483e-03
  3.74421254e-02 -2.79462468e-02 -1.78030040e-02  1.68974083e-02
  1.59671325e-02  2.48654373e-03  1.35776261e-02 -6.27482608e-02
  3.26106176e-02 -3.53599265e-02  3.70688643e-03  4.88387160e-02
  1.75620094e-02  2.45792661e-02  1.08248964e-02  9.16927122e-03
 -4.09785323e-02  3.98452617e-02  3.62101868e-02 -8.64348486e-02
 -3.06474529e-02  2.74774041e-02  4.75272276e-02  3.48980799e-02
 -3.42362490e-03 -3.82986218e-02  1.48177217e-03  1.88975092e-02
  2.62024365e-02  2.87282970e-02  1.50560485e-02  1.84310619e-02
  1.02159856e-02 -2.16775164e-02  5.10551371e-02  1.34630897e-03
 -2.93913092e-02 -6.75077969e-03 -6.84228912e-02  1.83935568e-04
 -3.12382523e-02 -1.40062729e-02 -1.36924265e-02  1.87335536e-02
  2.14733165e-02 -5.97815737e-02  1.20332334e-02 -1.00268973e-02
  1.52012957e-02 -9.35039297e-03 -8.12018663e-03  3.33658196e-02
 -6.69318438e-02  3.91168380e-03  1.67283472e-02  2.46947091e-02
  5.04077226e-02  1.03245135e-02 -3.71325724e-02 -9.18830000e-03
 -1.06099136e-02  2.31666993e-02  2.04975083e-02  1.63343810e-02
  1.74254645e-02 -2.54360139e-02  2.00696141e-02  6.68656603e-02
 -3.47518772e-02  1.66319925e-02 -6.57315599e-03  2.16084700e-02
  2.78863739e-02  5.75542338e-02  7.98659399e-03 -4.98563657e-03
  3.22443753e-07 -6.17293380e-02 -1.07439980e-02  2.60734949e-02
 -8.70828256e-02  2.89339423e-02 -3.41223776e-02 -7.95311183e-02
  2.03992445e-02 -2.22861711e-02 -5.21951960e-03 -3.50665338e-02
 -4.95785065e-02  2.65281163e-02  1.67771932e-02 -8.60683247e-03
 -1.15480544e-02 -1.73690189e-02 -1.24009643e-02 -6.45844173e-03
  2.41609141e-02  6.98813275e-02  1.32362638e-02  4.90768403e-02
  7.47588230e-03 -3.76744717e-02 -5.49079664e-02  1.15506025e-03
 -5.31173348e-02 -2.88189035e-02 -4.76989113e-02 -2.29284484e-02
  1.74360760e-02 -2.00094916e-02  7.73327500e-02 -4.99229925e-03
 -3.73474620e-02 -1.23957945e-02 -7.20018670e-02  5.52459247e-02
  2.58001965e-02 -9.25934594e-03 -5.21520264e-02 -2.72898618e-02
 -1.13458727e-02  1.31483292e-02 -2.82811690e-02 -5.31489812e-02
  5.64073995e-02 -6.31712303e-02  1.20311799e-02  5.08768111e-02
  7.36982329e-03 -9.03413538e-03 -1.48310922e-02 -8.30812752e-03
 -8.90525524e-03  1.60386339e-02 -6.17953343e-03  2.88876686e-02
 -4.02662307e-02  2.02426268e-03 -1.28731921e-01  2.96725538e-02
  3.47624570e-02  3.19512822e-02  5.70605733e-02  1.42959924e-02
  3.14471532e-34  5.31137048e-04 -2.93617491e-02  1.27422754e-02
 -9.93667021e-02 -3.10833957e-02  2.81395111e-02  2.83958297e-02
  1.83684323e-02  7.60494918e-03 -5.85555211e-02 -3.87897491e-02]"
